구명,대여소번호,대여소 주소,groups,위도,경도
관악구,2128,서울특별시 관악구 관악로 153관악구 봉천동 979-3,212,37.479164000000004,126.952583
관악구,2129,서울특별시 관악구 낙성대로 101관악구 봉천동 244-1,341,37.469055,126.958145
관악구,2130,서울특별시 관악구 낙성대로 70관악구 봉천동 274-4,341,37.47197,126.95876299999999
관악구,2135,서울특별시 관악구 남부순환로 지하 1614관악구 신림동 1467-10,38,37.484409,126.928909
관악구,2136,서울특별시 관악구 신림로 340신림역 7번출구,38,37.484577,126.92991599999999
관악구,2137,서울특별시 관악구 남부순환로 1675관악구 봉천동 979-9,150,37.484901,126.936531
관악구,2139,서울특별시 관악구 신림로 114서울신성초등학교,346,37.471165,126.93701899999999
관악구,2140,서울특별시 관악구 신림로 270관악구 신림동 808-263,498,37.478428,126.93186200000001
관악구,2141,서울특별시 관악구 신림로 137관악구 신림동 289-3,346,37.472294,126.933411
관악구,2143,서울특별시 관악구 신림로 67관악구 신림동 226-2,25,37.470695,126.9422
관악구,2144,서울특별시 관악구 문성로 115관악구 신림동 산 197-60,254,37.477776,126.916756
관악구,2145,서울특별시 관악구 은천로 69관악구 봉천동 982-2,260,37.486359,126.942924
관악구,2148,서울특별시 관악구 남부순환로 지하 1928봉천동 1693-39,52,37.477028000000004,126.963394
관악구,2153,서울특별시 관악구 남부순환로163가길 20신림동 483-14,50,37.485141999999996,126.92056299999999
관악구,2156,서울특별시 금천구 남부순환로 1428관악농협 문성지점,166,37.480721,126.909325
관악구,2157,서울특별시 관악구 난곡로 317신림동 538,254,37.4818,126.915237
관악구,2159,서울특별시 관악구 봉천동 244-1 인헌초교,52,37.47509,126.95922900000001
관악구,2160,서울특별시 관악로 145관악구 보건소,212,37.478626,126.95129399999999
관악구,2164,서울특별시 관악구 남부순환로 1641관악우체국,150,37.484768,126.932877
관악구,2165,서울특별시 관악구 남부순환로 1943JK장평타워,52,37.476482,126.96536299999998
관악구,2167,서울특별시 관악구 남부순환로 1944낙성대역 1번출구,52,37.476295,126.96495800000001
관악구,2169,서울특별시 관악구 남부순환로 1728봉천역 2번출구,120,37.482189,126.942131
관악구,2170,서울특별시 관악구 남부순환로 1451조원동서울본병원,166,37.481528999999995,126.91203300000001
관악구,2171,서울특별시 관악구 남부순환로 1817서울대입구역 5번출구,212,37.481548,126.952003
관악구,2172,서울특별시 관악구 신림로 41나들목공원,25,37.469406,126.944511
관악구,2173,서울특별시 관악구 보라매로 3당곡사거리,38,37.48975,126.927467
관악구,2174,서울특별시 관악구 신림로 386삼성디지털프라자관악점,38,37.488564000000004,126.928482
관악구,2175,서울특별시 관악구 신림로 369신림동걷고싶은문화의거리입구,38,37.487301,126.928703
관악구,2176,서울특별시 관악구 신사로 132보라매공원 보도육교,50,37.488991,126.91638200000001
관악구,2177,서울특별시 관악구 난곡로 367신대방역 2번 출구,50,37.487128999999996,126.913017
관악구,2178,서울특별시 관악구 관악로 1서울대학교 정문,25,37.46682,126.948807
관악구,2179,서울특별시 관악구 남부순환로 1761양녕로 입구,120,37.482189,126.94615900000001
관악구,2180,서울특별시 관악구 신림동길 8신림동주민센터,38,37.487511,126.92778799999999
관악구,2184,서울특별시 관악구 양녕로16길 4구암초등학교 버스정류장,260,37.489490999999994,126.945923
광진구,3500,서울특별시 광진구 능동로 313군자역2번출구,381,37.557587,127.079697
광진구,3501,서울특별시 광진구 자양로 131광진구청 앞,487,37.539501,127.083
광진구,3502,서울특별시 광진구 능동로 지하 417중곡역 1번출구 앞,235,37.565659000000004,127.08429699999999
광진구,3503,서울특별시 광진구 아차산로78길 7광진유진스웰,328,37.550488,127.10895500000001
광진구,3504,서울특별시 광진구 아차산로 304원일교회,11,37.538052,127.076599
광진구,3505,서울특별시 광진구 능동로 42신양초교앞 교차로,310,37.535221,127.068398
광진구,3506,서울특별시 광진구 자양동 203-22영동대교 북단,152,37.537014,127.06109599999999
광진구,3507,서울특별시 광진구 능동 465-7어린이회관,175,37.545952,127.07800300000001
광진구,3508,서울특별시 광진구 화양동 21-6화양사거리,388,37.548221999999996,127.067879
광진구,3509,서울특별시 광진구 군자동 111-2세종사이버대학교,77,37.553416999999996,127.073196
광진구,3510,서울특별시 광진구 용마산로32길 32중곡SK아파트앞,235,37.568649,127.08625
광진구,3516,서울특별시 광진구 광나루로 571구의아리수정수센터앞,182,37.543704999999996,127.093246
광진구,3517,서울특별시 광진구 능동로 373용마사거리,200,37.562527,127.082275
광진구,3520,서울특별시 광진구 자양로 167광진경찰서,398,37.542519,127.084084
광진구,3521,서울특별시 광진구 아차산로69길 29현대홈타운 뒷길,182,37.543427,127.09661899999999
광진구,3523,서울특별시 광진구 능동로 120건국대학교 과학관(이과대) 앞,175,37.541717999999996,127.08017
광진구,3524,서울특별시 광진구 군자로 114세종대학교,77,37.550236,127.07382199999999
광진구,3528,서울특별시 광진구 아차산로78길 90광진정보도서관,328,37.550598,127.11051200000001
광진구,3529,서울특별시 광진구 능동로 216어린이대공원정문,77,37.549789000000004,127.075928
광진구,3533,서울특별시 광진구 능동로 92건대입구역 사거리(롯데백화점),11,37.539139,127.070618
광진구,3534,서울특별시 광진구 아차산로 236건대입구역 5번출구 뒤,11,37.540138,127.06928300000001
광진구,3535,서울특별시 광진구 용마산로 63중곡사거리(국민은행),200,37.559158000000004,127.08751699999999
광진구,3536,서울특별시 광진구 뚝섬로 639중앙농협(자양동),102,37.531811,127.08074199999999
광진구,3537,서울특별시 광진구 천호대로 716아차산 휴먼시아 아파트 옆,92,37.548489000000004,127.09375800000001
광진구,500,서울특별시 광진구 능동로 지하210어린이대공원역 3번출구 앞,77,37.54707,127.074272
광진구,501,서울특별시 광진구 능동로 76광진구의회 앞,11,37.537308,127.070351
광진구,502,서울특별시 광진구 능동로 10뚝섬유원지역 1번출구 앞,310,37.531859999999995,127.06719199999999
광진구,503,서울특별시 광진구 아차산로 262더샵스타시티 C동 앞,11,37.536667,127.07359299999999
광진구,504,서울특별시 광진구 뚝섬로 596신자초교입구교차로,102,37.53297,127.07593500000002
광진구,505,서울특별시 광진구 아차산로 355타워더모스트 광진아크로텔,487,37.537009999999995,127.082245
광진구,515,서울특별시 광진구 자양로3길 7광양중학교 앞,306,37.530235,127.08683
광진구,516,서울특별시 광진구 광나루로 355광진메디컬앞,388,37.548404999999995,127.06936599999999
광진구,539,서울특별시 광진구 중곡동 263-1군자교교차로,127,37.559795,127.074203
광진구,540,서울특별시 광진구 군자동 499군자역 7번출구 베스트샵 앞,381,37.55603,127.078644
광진구,542,서울특별시 광진구 구의동 546-6강변역 14번 출구 아래,374,37.535465,127.09448200000001
광진구,543,서울특별시 광진구 구의동 546-3구의공원(테크노마트 앞),374,37.535969,127.094673
광진구,544,서울특별시 광진구 광장동 561-15광남중학교,135,37.540729999999996,127.102905
광진구,546,서울특별시 광진구 자양동 722잠실대교북단 교차로,306,37.532478000000005,127.08509099999999
광진구,548,서울특별시 광진구 자양동 738자양나들목,102,37.52977,127.07486000000002
광진구,549,서울특별시 광진구 구의동 96아차산역 3번출구,92,37.551224,127.089706
광진구,551,서울특별시 광진구 구의강변로 106구의삼성쉐르빌 앞,182,37.540062,127.094498
광진구,552,서울특별시 광진구 구의강변로 64대림아크로리버 앞,374,37.536578999999996,127.092972
광진구,553,서울특별시 광진구 동일로 459중곡 성원APT 앞,386,37.571255,127.079803
광진구,555,서울특별시 광진구 강변역로 17구의3동주민센터,374,37.537849,127.092171
광진구,571,서울특별시 광진구 군자로 74어린이대공원역6번출구,77,37.548496,127.07476000000001
광진구,572,서울특별시 광진구 능동로 398국립정신 건강센터 앞,235,37.56538,127.08651
광진구,573,서울특별시 광진구 능동로 216구의문주차장 앞,398,37.545231,127.084732
광진구,574,서울특별시 광진구 능동로 216아차산역4번출구,92,37.551849,127.088982
광진구,575,서울특별시 광진구 용마산로 120중앙농협 중곡지점,235,37.564293,127.086937
광진구,576,서울특별시 광진구 아차산로 552광나루역 3번 출구,135,37.54483,127.10426299999999
광진구,577,서울특별시 광진구 구천면로 2광진청소년수련관,135,37.546547,127.10613300000001
광진구,584,서울특별시 광진구 군자동 374-8광진광장 교통섬,77,37.547829,127.07263200000001
광진구,588,서울특별시 광진구 능동로 10뚝섬유원지역,310,37.532688,127.067497
광진구,590,서울특별시 광진구 능동로 120입학정보관,11,37.53989,127.07336399999998
광진구,591,서울특별시 광진구 능동로 120행정관,175,37.542778000000006,127.07537099999999
광진구,592,서울특별시 광진구 능동로 120학생회관,175,37.541911999999996,127.07763700000001
광진구,593,서울특별시 광진구 자양강변길 301광진구 자양2동 705,102,37.528587,127.077873
구로구,1901,서울특별시 구로구 신도림로 40구로구 신도림동 397-32,46,37.507332,126.87973000000001
구로구,1904,서울특별시 구로구 경인로67길 160구로구 신도림동 323-16,46,37.51424,126.882874
구로구,1906,서울특별시 구로구 경인로 688구로구 신도림동 348-1,251,37.50972,126.89009899999999
구로구,1907,서울특별시 구로구 구일로2길 59구로구 구로동 685-524,275,37.489632,126.876259
구로구,1908,서울특별시 구로구 구일로 110구로구 구로동 642-107,188,37.495284999999996,126.87216200000002
구로구,1910,서울특별시 구로구 구로동로42길 43구로구 구로동 454-92,35,37.497505,126.884377
구로구,1911,서울특별시 구로구 시흥대로 577-2구로구 구로동 1119,156,37.48494,126.901321
구로구,1912,서울특별시 구로구 디지털로31길 120구로구 구로동 772,428,37.4888,126.89066299999999
구로구,1913,서울특별시 구로구 구로중앙로 13구로구 구로동 136-14,428,37.491032000000004,126.892151
구로구,1914,서울특별시 구로구 도림천로 351구로구 구로동 72-9,80,37.494591,126.89392099999999
구로구,1916,서울특별시 구로구 구로중앙로 48구로구 구로동 65,35,37.494141,126.88998400000001
구로구,1924,서울특별시 구로구 남부순환로 1299구로구 가리봉동 127-30,40,37.478741,126.895096
구로구,1925,서울특별시 구로구 경인로 445구로구 고척동 63-3,70,37.499889,126.867699
구로구,1928,서울특별시 구로구 경인로 430구로구 고척동 63-5,70,37.49947,126.868401
구로구,1929,서울특별시 구로구 고척로45길 31구로구 고척동 산 9-14,56,37.505134999999996,126.85276
구로구,1930,서울특별시 구로구 경인로 293구로구 개봉동 139-4,56,37.497684,126.853729
구로구,1931,서울특별시 구로구 경인로40길 47구로구 개봉동 416-99,69,37.494995,126.858253
구로구,1933,서울특별시 구로구 남부순환로 775구로구 개봉동 92-1,375,37.501583000000004,126.84687
구로구,1936,서울특별시 구로구 경인로40길 47구로구 개봉동 202-42,69,37.494282,126.85921499999999
구로구,1937,서울특별시 구로구 개봉로3길 87구로구 개봉동 375-4,322,37.486061,126.85201299999999
구로구,1943,서울특별시 구로구 경인로3길 지하 64구로구 온수동 119-4,309,37.49279,126.824524
구로구,1946,서울특별시 구로구 구로중앙로 174구로동 603-26,176,37.503116999999996,126.88038600000002
구로구,1951,서울특별시 구로구 천왕로 9구로구 천왕동 79-11,89,37.480289,126.8395
구로구,1952,서울특별시 구로구 오리로 1102-10구로구 천왕동 257-82,89,37.482105,126.845726
구로구,1953,서울특별시 구로구 오리로 지하 1154구로구 오류동 174-6,115,37.486385,126.839211
구로구,1955,서울특별시 구로구 시흥대로 551디지털입구 교차로,156,37.482883,126.90103899999998
구로구,1956,서울특별시 구로구 신도림로 67도야미리숯불갈비 앞,46,37.51001,126.88205
구로구,1957,서울특별시 구로구 구일로 90-51구일고등학교 정문,188,37.493401,126.874329
구로구,1958,서울특별시 구로구 가마산로 272강서수도사업소민원센터,35,37.495781,126.890121
구로구,1959,서울특별시 구로구 가마산로25길 9-24구로구의회 앞,35,37.496456,126.889587
구로구,1960,서울특별시 구로구 공원로 68화광신문사 앞,126,37.50285,126.889481
구로구,1961,서울특별시 구로구 새말로 121-15신도림테크노근린공원,251,37.508194,126.891304
구로구,1962,서울특별시 구로구 디지털로26길 5가리봉동주민센터,405,37.481602,126.892799
구로구,1964,서울특별시 구로구 경인로 403원메디타운 앞,70,37.497890000000005,126.864502
구로구,1965,서울특별시 구로구 경인로 343삼환로즈빌아파트 105동 옆,69,37.497231,126.859192
구로구,1966,서울특별시 구로구 경인로 382한마을아파트 정문상가,70,37.496497999999995,126.863098
구로구,1967,서울특별시 구로구 고척로21길 85참새공원(백곡경노당),97,37.505138,126.84433700000001
구로구,1968,서울특별시 구로구 고척로22길 64동인오피스텔 건너편 소공원,375,37.498482,126.847504
구로구,1969,서울특별시 구로구 오리로 1352궁동생태공원,343,37.501903999999996,126.82896399999998
구로구,1971,서울특별시 구로구 경인로2길 10오청초교 앞 보도육교,309,37.490722999999996,126.826393
구로구,1973,서울특별시 구로구 오리로 1181오리로와 서해안도로 교차로 앞,115,37.488597999999996,126.83649399999999
구로구,1974,서울특별시 구로구 신도림로 16신도림2차e편한세상아파트 203동 앞,176,37.505179999999996,126.88253799999998
구로구,1975,서울특별시 구로구 도림천로 351대림역 1번 출입구 밑,80,37.49258,126.894737
구로구,1976,서울특별시 구로구 도림로 지하 7남구로역 5번 출입구 앞,72,37.48568,126.886703
구로구,1977,서울특별시 구로구 오리로 지하 1154천왕역 1번 출입구 앞,115,37.48621,126.838821
구로구,1979,서울특별시 구로구 구일로 64구로1동우체국 앞,188,37.492031,126.873772
구로구,1981,서울특별시 구로구 천왕로 10천왕이펜하우스5단지 앞,89,37.479431,126.842697
구로구,1983,서울특별시 구로구 새말로 31구로동롯데아파트,176,37.502548,126.883881
구로구,1984,서울특별시 구로구 가마산로 245구로구청,35,37.495266,126.888474
구로구,1985,서울특별시 구로구 공원로 15구로도서관,126,37.498515999999995,126.89199099999999
구로구,1986,서울특별시 구로구 디지털로31길 12태평양물산IT빌딩 앞,405,37.484859,126.895187
구로구,1987,서울특별시 구로구 개봉로2길 133-15개봉아이파크아파트 앞,69,37.490341,126.86093100000001
구로구,1988,서울특별시 구로구 중앙로 100고척LIGA아파트 앞,30,37.50605,126.860786
구로구,1991,서울특별시 구로구 경인로 219동방서적,375,37.496761,126.84496299999999
구로구,1993,서울특별시 구로구 오리로 1197금강수목원아파트 앞,115,37.48938,126.834198
구로구,1994,서울특별시 구로구 구일로 126삼성전자 물류센터 앞,188,37.496998,126.87178
금천구,1804,서울특별시 금천구 벚꽃로 115가산동 680-2 독산역 2번출구 뒤편 자전거 주차장,455,37.46653,126.888718
금천구,1805,서울특별시 금천구 가산디지털2로 151가산동 459-16,371,37.482288,126.877769
금천구,1806,서울특별시 금천구 가산디지털1로 233가산동 602-3,275,37.486214000000004,126.87863899999999
금천구,1808,서울특별시 금천구 가산디지털1로 84가산동 345-5,39,37.473209000000004,126.884941
금천구,1809,서울특별시 금천구 가산디지털1로 63가산동 319-11,39,37.470779,126.88515500000001
금천구,1812,서울특별시 금천구 디지털로9길 32가산동 60-35,72,37.479031,126.887299
금천구,1814,서울특별시 금천구 가산로 99가산동 153-16,40,37.47422,126.894127
금천구,1816,서울특별시 금천구 시흥대로38길 61시흥동 1001-1,376,37.446861,126.90383100000001
금천구,1819,서울특별시 금천구 시흥대로73길 70시흥동 1020,383,37.456478000000004,126.895927
금천구,1820,서울특별시 금천구 시흥대로 446시흥동 1001-7,376,37.44334,126.90335800000001
금천구,1821,서울특별시 금천구 시흥대로 198시흥동 1000-92,130,37.451458,126.902115
금천구,1822,서울특별시 금천구 시흥대로 217시흥동 1000-71,130,37.452991,126.90090900000001
금천구,1823,서울특별시 금천구 시흥대로 287독산동 1080-8,383,37.458912,126.89858999999998
금천구,1824,서울특별시 금천구 독산동 독산동 1086 (금천교 사거리 독산근린공원 입구),232,37.46455,126.883728
금천구,1825,서울특별시 금천구 금하로1길 70독산동 1094 (성민성결교회 앞),81,37.4547,126.891052
금천구,1826,서울특별시 금천구 한내로 62독산동 1092 (도로다이어트 사업으로 보도 확장예정),81,37.456841,126.88834399999999
금천구,1827,서울특별시 금천구 서부샛길 70독산동 724-5 (자전거종합서비스센터 앞쪽),81,37.455849,126.893143
금천구,1829,서울특별시 금천구 시흥대로 391독산동 291-4,247,37.469139,126.89720200000001
금천구,1830,서울특별시 금천구 두산로 71독산동 295-22,247,37.47023,126.895073
금천구,1831,서울특별시 금천구 시흥대로 435독산동 152-12,247,37.4725,126.897957
금천구,1833,서울특별시 금천구 벚꽃로 115독산동 1081-9 (금천고가차도 하부 태영아파트 앞),455,37.466541,126.89028200000001
금천구,1834,서울특별시 금천구 가산디지털2로 123가산동 450-2,371,37.479084,126.879044
금천구,1835,서울특별시 금천구 가산디지털1로 128가산동 371-37,39,37.47707,126.88443000000001
금천구,1836,서울특별시 금천구 독산로54길 114독산동 375-2,291,37.467403000000004,126.908142
금천구,1839,서울특별시 가산동 60-35수출의 다리 아래,39,37.477058,126.885185
금천구,1840,서울특별시 가산동 219-18솔브레인이엔지 뒤편,39,37.475101,126.88806899999999
금천구,1841,서울특별시 가산동 144-3가산동 주민센터,40,37.476952000000004,126.891869
금천구,1842,서울특별시 시흥동 1000-3한울중학교,291,37.462574,126.90686000000001
금천구,1843,서울특별시 독산동 906-42독산고등학교,166,37.477097,126.911133
금천구,1845,서울특별시 금천구 벚꽃로40 롯데캐슬골드파크1차 서문,81,37.460289,126.89218899999999
금천구,1846,서울특별시 금천구 독산동 441-19 롯데캐슬골드파크1차 동문,383,37.460171,126.896042
금천구,1847,서울특별시 금천구 안양천로독산주공 14단지 버스정류소,232,37.461033,126.8871
금천구,1848,서울특별시 금천구 가산동 60-73 벽산 디지털밸리 5차,39,37.476276,126.885391
금천구,1849,서울특별시 금천구 디지털로9길 68대륭포스트타워5차,72,37.481353999999996,126.88694
금천구,1850,서울특별시 금천구 디지털로9길 56코오롱테크노밸리,72,37.48016,126.88636799999999
금천구,1851,서울특별시 금천구 벚꽃로 309가산디지털단지 7번출구,371,37.481232,126.88148500000001
금천구,1853,서울특별시 금천구 가산로 70서울디자인직업전문학교 앞,247,37.472481,126.895866
금천구,1854,서울특별시 금천구 남부순환로 1314가산아네스트 오피스텔 앞,40,37.47818,126.89740800000001
금천구,1855,서울특별시 금천구 시흥대로51길 55성지아파트 옆 도로변,130,37.451321,126.897621
금천구,1856,서울특별시 금천구 남부순환로128길 42모두의학교,166,37.478409,126.907372
금천구,1857,서울특별시 금천구 한내로 69-54주공14단지,232,37.46056,126.887093
금천구,1858,서울특별시 금천구 시흥대로 39-7석수역1번출구 앞 (SK주유소),444,37.437271,126.90268700000001
노원구,1601,서울특별시 노원구 화랑로 331노원구 월계동 47-45,57,37.615299,127.06446799999999
노원구,1602,서울특별시 노원구 석계로 98-2노원구 월계동 412-1,8,37.622662,127.061897
노원구,1603,서울특별시 노원구 월계로 252노원구 월계동 860-16,270,37.624859,127.05013999999998
노원구,1605,서울특별시 노원구 월계로 378노원구 월계동 321-4,463,37.631622,127.06161499999999
노원구,1606,서울특별시 노원구 동일로 지하 992-1노원구 공릉동 616-4,357,37.619171,127.074928
노원구,1608,서울특별시 노원구 동일로 지하 1074노원구 공릉동 385-4,259,37.626614000000004,127.072754
노원구,1610,서울특별시 노원구 화랑로 지하 510노원구 공릉동 280-12,88,37.620369000000004,127.08364099999999
노원구,1611,서울특별시 노원구 공릉로 232노원구 공릉동 436-4,259,37.629940000000005,127.076553
노원구,1616,서울특별시 노원구 동일로 지하 1196노원구 하계동 273-5,201,37.635109,127.068329
노원구,1617,서울특별시 노원구 섬밭로 241하계동 271-1,262,37.63715,127.063271
노원구,1619,서울특별시 노원구 한글비석로 235노원구 중계동 391,67,37.649021000000005,127.076408
노원구,1620,서울특별시 노원구 노원로22길 1노원구 중계1동 360-18,364,37.648209,127.07022099999999
노원구,1623,서울특별시 노원구 동일로 1229노원구 중계동 507-3,262,37.638649,127.06629199999999
노원구,1625,서울특별시 노원구 상계로 182노원구 상계동 173-19,426,37.66,127.07296799999999
노원구,1627,서울특별시 노원구 동일로 지하 1662노원구 상계동 1263,218,37.676941,127.055099
노원구,1628,서울특별시 노원구 동일로 1652노원구 상계동 1118-9,459,37.673618,127.055252
노원구,1630,서울특별시 노원구 동일로 지하 1662노원구 상계동 1132-9,218,37.67625,127.055504
노원구,1634,서울특별시 노원구 상계로 283노원구 상계동 65-43,96,37.669078999999996,127.077591
노원구,1635,서울특별시 노원구 덕릉로131길 8노원구 상계동 37-7,96,37.672709999999995,127.08316
노원구,1636,서울특별시 노원구 동일로 1351노원구 상계동 747,20,37.649212,127.06176799999999
노원구,1637,서울특별시 노원구 노해로 489노원구 상계동 719-1,19,37.654701,127.0634
노원구,1639,서울특별시 노원구 동일로 1701노원구 상계동 1263,218,37.680313,127.05506899999999
노원구,1640,서울특별시 노원구 마들로 86한내근린공원 북측,242,37.623863,127.06848899999999
노원구,1641,서울특별시 노원구 마들로 86한내근린공원 남측,242,37.621555,127.069511
노원구,1642,서울특별시 노원구 화랑로51길 38서울여대 남문,372,37.625434999999996,127.088493
노원구,1643,서울특별시 노원구 공릉동 687-6태릉입구역 8번출구,357,37.617367,127.07521100000001
노원구,1646,서울특별시 노원구 공릉동 26-43삼육대 입구,287,37.638489,127.10790300000001
노원구,1650,서울특별시 노원구 중계동 506-3중계근린공원내,262,37.63958,127.065102
노원구,1651,서울특별시 노원구 상계동 1118-9맥도날드 상계점 앞,459,37.672375,127.05599199999999
노원구,1652,서울특별시 노원구 상계동 1263파르코 앞,218,37.68,127.05558
노원구,1653,서울특별시 노원구 상계동 335-4노원역1번출구,19,37.6562,127.063622
노원구,1654,서울특별시 노원구 상계동 172-2보훈회관 대여소,426,37.663792,127.075447
노원구,1655,서울특별시 동일로 1127공릉1단지아파트,201,37.631111,127.07016000000002
노원구,1656,서울특별시 노원구 노원로 428중앙하이츠 아파트 입구,19,37.654999,127.06743600000001
노원구,1657,서울특별시 노원구 노해로 437 노원구청 ,473,37.654049,127.057327
노원구,1659,서울특별시 노원구 중계동 370중계동 을지중학교,364,37.65033,127.071602
노원구,1660,서울특별시 노원구 하계동 266서울시립과학관,112,37.642071,127.076622
노원구,1661,서울특별시 노원구 동일로 1342당현천근린공원,20,37.649639,127.065605
노원구,1662,서울특별시 노원구 노해로 467노원역 7번출구,473,37.654114,127.059151
노원구,1663,서울특별시 노원구 화랑로 429동해문화예술관앞,8,37.619381,127.057854
노원구,1664,서울특별시 노원구 노원로22길 1노해근린공원내,364,37.649361,127.07044199999999
노원구,1665,서울특별시 노원구 한글비석로 227양지근린공원앞,67,37.647335,127.076424
노원구,1666,서울특별시 노원구 노원로26길 111노원소방서인근,123,37.655781,127.071777
노원구,1667,서울특별시 노원구 덕릉로76길 23중계중학교,123,37.654499,127.07438700000002
노원구,1668,서울특별시 노원구 동일로 지하 1308-1중계역 6번출구,20,37.645508,127.063255
노원구,1669,서울특별시 노원구 동일로 지하 1308-1중계역 3번출구,20,37.643528,127.065224
노원구,1670,서울특별시 노원구 노원로 283노원경찰서교차로,112,37.643409999999996,127.07183799999999
노원구,1671,서울특별시 노원구 초안산로 12인덕대학교,419,37.629349,127.054825
노원구,1672,서울특별시 노원구 누원로 18상계동수락리버시티,413,37.688598999999996,127.05340600000001
노원구,1673,서울특별시 노원구 동일로 1404노원역 5번출구,19,37.653976,127.060974
노원구,1674,서울특별시 노원구 노해로 450서울북부고용센터앞,473,37.653549,127.05808300000001
노원구,1675,서울특별시 노원구 월계로 280월계문화체육센터,419,37.626942,127.05513
노원구,1677,서울특별시 노원구 화랑로 570육군사관학교 앞,372,37.623165,127.0905
노원구,1678,서울특별시 노원구 동일로214길 32성서대학교 밀알관,20,37.648438,127.06444499999999
노원구,1679,서울특별시 노원구 화랑로 815삼육대 도서관,287,37.64283,127.10666699999999
노원구,1680,서울특별시 노원구 화랑로 653삼육대 후문 삼거리,287,37.642654,127.108383
노원구,1681,서울특별시 노원구 중계로8길 20현대6차 아파트,67,37.645802,127.08226
노원구,1682,서울특별시 노원구 덕릉로 662중계종합사회복지관 교차로,123,37.656799,127.077606
노원구,1683,서울특별시 노원구 중계로 181노원문화예술회관,67,37.650459000000005,127.080887
노원구,1684,서울특별시 노원구 동일로 986태릉입구역 5번출구와 6번출구 사이,357,37.618320000000004,127.07563
노원구,1685,서울특별시 노원구 중계로 155불암고등학교 앞 횡단보도,67,37.64819,127.080482
노원구,1686,서울특별시 노원구 동일로227길 85온수골사거리(스타벅스앞),404,37.66114,127.058052
노원구,1688,서울특별시 노원구 동일로 지하 1530-1마들역 7번출구,486,37.665661,127.05729699999999
노원구,1689,서울특별시 노원구 동일로 지하 1530-1마들역 3번출구,486,37.665248999999996,127.057892
노원구,1690,서울특별시 노원구 동일로 1449도봉운전면허시험장,404,37.65773,127.05931100000001
노원구,1691,서울특별시 노원구 노원로34길 43노원정보도서관,19,37.660709000000004,127.065331
도봉구,1702,서울특별시 도봉구 덕릉로 376창동 57-11,37,37.646172,127.05056
도봉구,1703,서울특별시 도봉구 도봉로 955도봉동 637-1,207,37.68972,127.045197
도봉구,1705,서울특별시 도봉구 마들로 656방학동 720,215,37.669224,127.046516
도봉구,1706,서울특별시 도봉구 도봉로 683방학동 726-92,393,37.665665000000004,127.042671
도봉구,1707,서울특별시 도봉구 도봉로 552창동 723-11,340,37.654461,127.038513
도봉구,1708,서울특별시 도봉구 해등로 150창동 723-10,340,37.65683,127.03984799999999
도봉구,1709,서울특별시 도봉구 도봉로 지하 486-1쌍문동 83-5,113,37.650127000000005,127.035347
도봉구,1712,서울특별시 도봉구 마들로11길 74도봉구 창동 1-9,119,37.654049,127.050201
도봉구,1713,서울특별시  도봉구 노해로140쌍문동 청소년 랜드,378,37.647265999999995,127.025879
도봉구,1714,서울특별시 도봉구 덕릉로 315도봉문화정보도서관 삼거리,37,37.64463,127.04460900000001
도봉구,1715,서울특별시 도봉구 삼양로556서울특별시교육청도봉도서관,71,37.653178999999994,127.01278700000002
도봉구,1716,서울특별시 도봉구 마들로11길 20하나로마트 창동점,119,37.654202000000005,127.050728
도봉구,1717,서울특별시 도봉구 창동 1-24시립창동운동장 입구,119,37.655708000000004,127.050102
도봉구,1719,서울특별시  도봉구 도봉로 771신도봉사거리 버스정류장,215,37.673283000000005,127.04399099999999
도봉구,1720,서울특별시 도봉구 마들로 656도봉구청 옆(중랑천변),215,37.668671,127.04798100000001
도봉구,1721,서울특별시 창동 74-2 창동역 2번출구 ,119,37.653015,127.04699699999999
도봉구,1722,서울특별시 도봉구 노해로69길 132창동청소년수련관,119,37.657799,127.050049
도봉구,1723,서울특별시 도봉구 시루봉로 128방학동학마을도서관,483,37.662079,127.027718
도봉구,1725,서울특별시 도봉구 해등로 46창1동주민센터,37,37.647503,127.04331200000001
도봉구,1726,서울특별시 도봉구 해등로 189삼익세라믹아파트,339,37.658588,127.03521
도봉구,1727,서울특별시 도봉구 도봉로173길 96서울도봉초등학교인근,124,37.678677,127.040764
도봉구,1728,서울특별시 도봉구 마들로 749서울북부지방법원,124,37.677665999999995,127.04624199999999
도봉구,1729,서울특별시 도봉구 도봉로 891파리바게트앞,207,37.68401,127.04579199999999
도봉구,1730,서울특별시 도봉구 도봉산길 10도봉산역 교차로 앞,207,37.687591999999995,127.045502
도봉구,1732,서울특별시 도봉구 도봉로 707우리은행 앞,393,37.667598999999996,127.042999
도봉구,1733,서울특별시 도봉구 방학로 102방학사거리 (봄마당 앞),393,37.662979,127.04193899999999
도봉구,1734,서울특별시 도봉구 해등로 218쌍문현대1차아파트 108동 앞,339,37.65815,127.032669
도봉구,1735,서울특별시 도봉구 도봉로170길 2도봉역 12번 출구사이 건너편,124,37.679119,127.044983
도봉구,1736,서울특별시 도봉구 도봉로 528버스정류장 앞,340,37.652241,127.03706399999999
도봉구,1737,서울특별시 도봉구 덕릉로 249하나은행 (창동점),451,37.639702,127.03883400000001
도봉구,1741,서울특별시 도봉구 도봉로 444제일강산수산입구,113,37.645199,127.032982
동대문구,600,서울특별시 동대문구 한천로 329휘경2동 주민센터,167,37.589912,127.06868
